codigoestacion,COD_MPIO,NOM_MPIO,NOM_DPTO,LATITUD,LONGITUD,precip_acum_mm,precip_max_10min,n_estaciones,alerta,prop_alertas,categoria,tamaño
0021206950,15842,ÚMBITA,BOYACÁ,5.217241368,-73.46338477,0.0,0.0,4,1,0.2962962962962963,Sin lluvia (0 mm),5.0
0021206950,25873,VILLAPINZÓN,CUNDINAMARCA,5.227298709,-73.57725921,0.0,0.0,4,1,0.2962962962962963,Sin lluvia (0 mm),5.0
0021206980,25322,GUASCA,CUNDINAMARCA,4.801276832,-73.84643485,0.1,0.1,5,1,0.28125,Muy ligera (< 5 mm),5.0
0021206980,25377,LA CALERA,CUNDINAMARCA,4.700785443,-73.92939921,0.1,0.1,5,1,0.28125,Muy ligera (< 5 mm),5.0
0021209920,25183,CHOCONTÁ,CUNDINAMARCA,5.118419271,-73.68068583,0.0,0.0,6,1,0.2146341463414634,Sin lluvia (0 mm),5.0
0021209920,25736,SESQUILÉ,CUNDINAMARCA,5.000633875,-73.77206544,0.0,0.0,6,1,0.2146341463414634,Sin lluvia (0 mm),5.0
0021215160,73001,IBAGUÉ,TOLIMA,4.451921427,-75.252591,0.0,0.0,4,0,0.049271339347675226,Sin lluvia (0 mm),5.0
0021215190,73124,CAJAMARCA,TOLIMA,4.406971283,-75.49745918,0.0,0.0,4,1,0.20891364902506965,Sin lluvia (0 mm),5.0
0021227010,25324,GUATAQUÍ,CUNDINAMARCA,4.516381655,-74.78257788,3.6,1.2,5,0,0.04216867469879518,Muy ligera (< 5 mm),5.338968764848425
0021227010,73026,ALVARADO,TOLIMA,4.582625784,-74.98630686,3.6,1.2,5,0,0.04216867469879518,Muy ligera (< 5 mm),5.338968764848425
0021227010,73547,PIEDRAS,TOLIMA,4.433764446,-74.99879938,3.6,1.2,5,0,0.04216867469879518,Muy ligera (< 5 mm),5.338968764848425
0021235030,25001,AGUA DE DIOS,CUNDINAMARCA,4.372744676,-74.67111051,0.0,0.0,6,1,0.10891089108910891,Sin lluvia (0 mm),5.0
0021235030,25307,GIRARDOT,CUNDINAMARCA,4.338154518,-74.81143922,0.0,0.0,6,1,0.10891089108910891,Sin lluvia (0 mm),5.0
0021235030,25612,RICAURTE,CUNDINAMARCA,4.307363489,-74.72943403,0.0,0.0,6,1,0.10891089108910891,Sin lluvia (0 mm),5.0
0021235030,73275,FLANDES,TOLIMA,4.242813257,-74.83708638,0.0,0.0,6,1,0.10891089108910891,Sin lluvia (0 mm),5.0
0021237010,25483,NARIÑO,CUNDINAMARCA,4.407952015,-74.80565317,5.0,4.6,4,1,0.05705604321404457,Ligera (5–15 mm),6.189531203042384
0021237010,73200,COELLO,TOLIMA,4.315603867,-74.91470256,5.0,4.6,4,1,0.05705604321404457,Ligera (5–15 mm),6.189531203042384
0021245140,73686,SANTA ISABEL,TOLIMA,4.740827622,-75.20069946,0.0,0.0,2,1,0.05982905982905983,Sin lluvia (0 mm),5.0
0021255090,73055,ARMERO,TOLIMA,5.006758956,-74.84750095,0.0,0.0,4,1,0.1111111111111111,Sin lluvia (0 mm),5.0
0021255090,73270,FALAN,TOLIMA,5.079256598,-74.95703372,0.0,0.0,4,1,0.1111111111111111,Sin lluvia (0 mm),5.0
0021255160,25086,BELTRÁN,CUNDINAMARCA,4.791721105,-74.71491399,0.0,0.0,4,0,0.03915461624026696,Sin lluvia (0 mm),5.0
0021255160,25580,PULÍ,CUNDINAMARCA,4.691336253,-74.68074404,0.0,0.0,4,0,0.03915461624026696,Sin lluvia (0 mm),5.0
0021255160,73030,AMBALEMA,TOLIMA,4.803365246,-74.80998676,0.0,0.0,4,0,0.03915461624026696,Sin lluvia (0 mm),5.0
0021255160,73861,VENADILLO,TOLIMA,4.70988172,-74.92089886,0.0,0.0,4,0,0.03915461624026696,Sin lluvia (0 mm),5.0
0021255170,73461,MURILLO,TOLIMA,4.826734468,-75.21993987,0.1,0.1,4,1,0.06876790830945559,Muy ligera (< 5 mm),5.0
0021257090,73408,LÉRIDA,TOLIMA,4.866034592,-74.92337178,0.0,0.0,4,1,0.06382978723404255,Sin lluvia (0 mm),5.0
0021257120,73152,CASABIANCA,TOLIMA,5.007003948,-75.19457703,0.0,0.0,4,1,0.10638297872340426,Sin lluvia (0 mm),5.0
0021257120,73411,LÍBANO,TOLIMA,4.877936755,-75.04763076,0.0,0.0,4,1,0.10638297872340426,Sin lluvia (0 mm),5.0
0021257120,73870,VILLAHERMOSA,TOLIMA,4.965753461,-75.15592969,0.0,0.0,4,1,0.10638297872340426,Sin lluvia (0 mm),5.0
0022017020,73067,ATACO,TOLIMA,3.37749064,-75.61373257,5.2,4.0,2,1,0.054441260744985676,Ligera (5–15 mm),6.29974193703073
0022017020,73616,RIOBLANCO,TOLIMA,3.468077548,-75.85481103,5.2,4.0,2,1,0.054441260744985676,Ligera (5–15 mm),6.29974193703073
0022020020,73555,PLANADAS,TOLIMA,3.09897343,-75.81684413,0.0,0.0,4,1,0.06666666666666667,Sin lluvia (0 mm),5.0
0022057010,73217,COYAIMA,TOLIMA,3.775490271,-75.14720213,0.0,0.0,4,1,0.15384615384615385,Sin lluvia (0 mm),5.0
0022057010,73504,ORTEGA,TOLIMA,3.937793962,-75.27824314,0.0,0.0,4,1,0.15384615384615385,Sin lluvia (0 mm),5.0
0022057010,73678,SAN LUIS,TOLIMA,4.057271684,-75.16320806,0.0,0.0,4,1,0.15384615384615385,Sin lluvia (0 mm),5.0
0022065040,73168,CHAPARRAL,TOLIMA,3.743693084,-75.58986634,0.0,0.0,5,1,0.13157894736842105,Sin lluvia (0 mm),5.0
0022065040,73675,SAN ANTONIO,TOLIMA,3.926088268,-75.50991004,0.0,0.0,5,1,0.13157894736842105,Sin lluvia (0 mm),5.0
0022075050,63302,GÉNOVA,QUINDÍO,4.180107773,-75.76056695,0.1,0.1,4,1,0.23943661971830985,Muy ligera (< 5 mm),5.0
0022077030,73622,RONCESVALLES,TOLIMA,4.097861181,-75.59428027,0.2,0.2,2,1,0.06,Muy ligera (< 5 mm),5.0
0022077050,73624,ROVIRA,TOLIMA,4.216730954,-75.34758364,0.0,0.0,4,1,0.06818181818181818,Sin lluvia (0 mm),5.0
0023017040,73349,HONDA,TOLIMA,5.179416561,-74.78303094,0.0,0.0,4,0,0.05434782608695652,Sin lluvia (0 mm),5.0
0023017040,73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,5.235322593,-74.90668089,0.0,0.0,4,0,0.05434782608695652,Sin lluvia (0 mm),5.0
0023025040,17867,VICTORIA,CALDAS,5.447542859,-74.83622502,54.4,25.0,4,1,0.0761904761904762,Fuerte (30–60 mm),18.1192726287147
0023035030,25572,PUERTO SALGAR,CUNDINAMARCA,5.619752748,-74.5801923,0.0,0.0,5,1,0.11888111888111888,Sin lluvia (0 mm),5.0
0023037010,17380,LA DORADA,CALDAS,5.410515691,-74.72114262,0.1,0.1,4,0,0.028080229226361032,Muy ligera (< 5 mm),5.0
0023037010,25148,CAPARRAPÍ,CUNDINAMARCA,5.381501399,-74.52123595,0.1,0.1,4,0,0.028080229226361032,Muy ligera (< 5 mm),5.0
0023050420,5055,ARGELIA,ANTIOQUIA,5.708114524,-75.09469795,30.099999999999998,25.4,4,1,0.21825396825396826,Fuerte (30–60 mm),13.882771569680065
0023050420,5483,NARIÑO,ANTIOQUIA,5.581275312,-75.19457019,30.099999999999998,25.4,4,1,0.21825396825396826,Fuerte (30–60 mm),13.882771569680065
0023057140,5756,SONSÓN,ANTIOQUIA,5.826388779,-74.83637623,0.0,0.0,4,0,0.04862953138815208,Sin lluvia (0 mm),5.0
0023057140,17495,NORCASIA,CALDAS,5.638062349,-74.85492707,0.0,0.0,4,0,0.04862953138815208,Sin lluvia (0 mm),5.0
0023065110,25885,YACOPÍ,CUNDINAMARCA,5.591910157,-74.36480865,3.6000000000000005,1.6,4,1,0.0625,Muy ligera (< 5 mm),5.338968764848425
0023065120,25513,PACHO,CUNDINAMARCA,5.168367634,-74.16336544,0.0,0.0,5,1,0.07142857142857142,Sin lluvia (0 mm),5.0
0023065120,25777,SUPATÁ,CUNDINAMARCA,5.061692703,-74.23138328,0.0,0.0,5,1,0.07142857142857142,Sin lluvia (0 mm),5.0
0023065120,25871,VILLAGÓMEZ,CUNDINAMARCA,5.270694636,-74.19074375,0.0,0.0,5,1,0.07142857142857142,Sin lluvia (0 mm),5.0
0023065180,25718,SASAIMA,CUNDINAMARCA,4.946805263,-74.41230921,1.2000000000000002,1.1,5,1,0.21084337349397592,Muy ligera (< 5 mm),5.0
0023065180,25875,VILLETA,CUNDINAMARCA,5.011670402,-74.48764746,1.2000000000000002,1.1,5,1,0.21084337349397592,Muy ligera (< 5 mm),5.0
0023065190,25592,QUEBRADANEGRA,CUNDINAMARCA,5.09998103,-74.4945107,0.0,0.0,5,1,0.12878787878787878,Sin lluvia (0 mm),5.0
0023065190,25851,ÚTICA,CUNDINAMARCA,5.192795708,-74.47780003,0.0,0.0,5,1,0.12878787878787878,Sin lluvia (0 mm),5.0
0023067040,5591,PUERTO TRIUNFO,ANTIOQUIA,5.954830151,-74.6861918,0.0,0.0,4,1,0.07692307692307693,Sin lluvia (0 mm),5.0
0023067040,15572,PUERTO BOYACÁ,BOYACÁ,5.953466654,-74.4528581,0.0,0.0,4,1,0.07692307692307693,Sin lluvia (0 mm),5.0
0023067050,25320,GUADUAS,CUNDINAMARCA,5.173554764,-74.64014651,0.0,0.0,3,1,0.059113300492610835,Sin lluvia (0 mm),5.0
0023067060,25489,NIMAIMA,CUNDINAMARCA,5.121445325,-74.39737048,0.0,0.0,5,0,0.04827586206896552,Sin lluvia (0 mm),5.0
0023067060,25491,NOCAIMA,CUNDINAMARCA,5.066110761,-74.38975476,0.0,0.0,5,0,0.04827586206896552,Sin lluvia (0 mm),5.0
0023067080,25258,EL PEÑÓN,CUNDINAMARCA,5.261728244,-74.30830564,19.6,6.6,3,1,0.08148148148148149,Moderada (15–30 mm),11.445545253588914
0023067080,25394,LA PALMA,CUNDINAMARCA,5.333400646,-74.40807863,19.6,6.6,3,1,0.08148148148148149,Moderada (15–30 mm),11.445545253588914
0023067080,25398,LA PEÑA,CUNDINAMARCA,5.20459882,-74.40786611,19.6,6.6,3,1,0.08148148148148149,Moderada (15–30 mm),11.445545253588914
0023067080,25823,TOPAIPÍ,CUNDINAMARCA,5.355688386,-74.28963994,19.6,6.6,3,1,0.08148148148148149,Moderada (15–30 mm),11.445545253588914
0023067080,25862,VERGARA,CUNDINAMARCA,5.131267542,-74.30979229,19.6,6.6,3,1,0.08148148148148149,Moderada (15–30 mm),11.445545253588914
0023085160,5021,ALEJANDRÍA,ANTIOQUIA,6.365534125,-75.09059702,18.8,4.0,2,1,0.05730659025787966,Moderada (15–30 mm),11.232910197408458
0023085160,5079,BARBOSA,ANTIOQUIA,6.443417935,-75.32924085,18.8,4.0,2,1,0.05730659025787966,Moderada (15–30 mm),11.232910197408458
0023085160,5206,CONCEPCIÓN,ANTIOQUIA,6.376106187,-75.21785901,18.8,4.0,2,1,0.05730659025787966,Moderada (15–30 mm),11.232910197408458
0023085160,5321,GUATAPÉ,ANTIOQUIA,6.236329826,-75.15651272,18.8,4.0,2,1,0.05730659025787966,Moderada (15–30 mm),11.232910197408458
0023085160,5541,PEÑOL,ANTIOQUIA,6.232396368,-75.22350906,18.8,4.0,2,1,0.05730659025787966,Moderada (15–30 mm),11.232910197408458
0023085160,5674,SAN VICENTE FERRER,ANTIOQUIA,6.310387522,-75.32740163,18.8,4.0,2,1,0.05730659025787966,Moderada (15–30 mm),11.232910197408458
0023085220,5197,COCORNÁ,ANTIOQUIA,6.005593074,-75.16015403,33.2,5.4,2,0,0.04871060171919771,Fuerte (30–60 mm),14.508863417264656
0023085220,5313,GRANADA,ANTIOQUIA,6.123380721,-75.12763646,33.2,5.4,2,0,0.04871060171919771,Fuerte (30–60 mm),14.508863417264656
0023085220,5649,SAN CARLOS,ANTIOQUIA,6.193789659,-74.90732769,33.2,5.4,2,0,0.04871060171919771,Fuerte (30–60 mm),14.508863417264656
0023085220,5667,SAN RAFAEL,ANTIOQUIA,6.31074453,-74.99858652,33.2,5.4,2,0,0.04871060171919771,Fuerte (30–60 mm),14.508863417264656
0023085260,5376,LA CEJA,ANTIOQUIA,5.992524843,-75.43086935,0.0,0.0,4,1,0.06424581005586592,Sin lluvia (0 mm),5.0
0023085260,5615,RIONEGRO,ANTIOQUIA,6.150785807,-75.41076052,0.0,0.0,4,1,0.06424581005586592,Sin lluvia (0 mm),5.0
0023085270,5318,GUARNE,ANTIOQUIA,6.266625703,-75.43730801,0.0,0.0,5,1,0.15184381778741865,Sin lluvia (0 mm),5.0
0023087160,5670,SAN ROQUE,ANTIOQUIA,6.466165211,-74.9450732,0.2,0.2,4,1,0.06896551724137931,Muy ligera (< 5 mm),5.0
0023087190,5652,SAN FRANCISCO,ANTIOQUIA,5.840093731,-74.98176334,1.0,0.2,3,0,0.04,Muy ligera (< 5 mm),5.0
0023087190,5660,SAN LUIS,ANTIOQUIA,6.024205956,-75.0076674,1.0,0.2,3,0,0.04,Muy ligera (< 5 mm),5.0
0023087210,5142,CARACOLÍ,ANTIOQUIA,6.33797388,-74.73354817,2.2,1.2,4,1,0.1595744680851064,Muy ligera (< 5 mm),5.0
0023087210,5585,PUERTO NARE,ANTIOQUIA,6.126539139,-74.70317722,2.2,1.2,4,1,0.1595744680851064,Muy ligera (< 5 mm),5.0
0023087670,5440,MARINILLA,ANTIOQUIA,6.18520515,-75.30487933,0.2,0.2,2,1,0.06303724928366762,Muy ligera (< 5 mm),5.0
0023087670,5697,EL SANTUARIO,ANTIOQUIA,6.124209495,-75.25212278,0.2,0.2,2,1,0.06303724928366762,Muy ligera (< 5 mm),5.0
0023097030,5579,PUERTO BERRÍO,ANTIOQUIA,6.481922267,-74.5287421,0.0,0.0,3,1,0.06640625,Sin lluvia (0 mm),5.0
0023105070,5425,MACEO,ANTIOQUIA,6.534573585,-74.71410854,0.0,0.0,4,0,0.03848750844024308,Sin lluvia (0 mm),5.0
0023105070,5885,YALÍ,ANTIOQUIA,6.716870679,-74.75565002,0.0,0.0,4,0,0.03848750844024308,Sin lluvia (0 mm),5.0
0023125080,15507,OTANCHE,BOYACÁ,5.753787787,-74.19719423,8.4,1.6,2,0,0.05157593123209169,Ligera (5–15 mm),7.817122783068612
0023125080,15580,QUÍPAMA,BOYACÁ,5.595729831,-74.26857067,8.4,1.6,2,0,0.05157593123209169,Ligera (5–15 mm),7.817122783068612
0023125100,15109,BUENAVISTA,BOYACÁ,5.489399419,-73.95066255,0.2,0.2,2,1,0.06303724928366762,Muy ligera (< 5 mm),5.0
0023125120,68101,BOLÍVAR,SANTANDER,6.181715586,-73.92065703,1.9,0.5,2,0,0.05105105105105105,Muy ligera (< 5 mm),5.0
0023125120,68250,EL PEÑÓN,SANTANDER,6.123389691,-74.00040397,1.9,0.5,2,0,0.05105105105105105,Muy ligera (< 5 mm),5.0
0023125120,68385,LANDÁZURI,SANTANDER,6.385234814,-73.78760899,1.9,0.5,2,0,0.05105105105105105,Muy ligera (< 5 mm),5.0
0023125140,15401,LA VICTORIA,BOYACÁ,5.507008121,-74.24162727,0.0,0.0,4,0,0.04198473282442748,Sin lluvia (0 mm),5.0
0023125140,15480,MUZO,BOYACÁ,5.539429272,-74.11177139,0.0,0.0,4,0,0.04198473282442748,Sin lluvia (0 mm),5.0
0023125140,25518,PAIME,CUNDINAMARCA,5.387647345,-74.16395696,0.0,0.0,4,0,0.04198473282442748,Sin lluvia (0 mm),5.0
0023125160,15106,BRICEÑO,BOYACÁ,5.673229265,-73.92660705,12.3,8.3,2,0,0.049735703988467085,Ligera (5–15 mm),9.280653427249304
0023125160,15442,MARIPÍ,BOYACÁ,5.569810633,-74.02003127,12.3,8.3,2,0,0.049735703988467085,Ligera (5–15 mm),9.280653427249304
0023125160,15531,PAUNA,BOYACÁ,5.688801559,-74.00504122,12.3,8.3,2,0,0.049735703988467085,Ligera (5–15 mm),9.280653427249304
0023125160,15681,SAN PABLO DE BORBUR,BOYACÁ,5.677345066,-74.11403749,12.3,8.3,2,0,0.049735703988467085,Ligera (5–15 mm),9.280653427249304
0023125160,15832,TUNUNGUÁ,BOYACÁ,5.720301516,-73.94330927,12.3,8.3,2,0,0.049735703988467085,Ligera (5–15 mm),9.280653427249304
0023125160,68271,FLORIÁN,SANTANDER,5.801106291,-73.95524931,12.3,8.3,2,0,0.049735703988467085,Ligera (5–15 mm),9.280653427249304
0023125160,68377,LA BELLEZA,SANTANDER,5.895724341,-74.04676575,12.3,8.3,2,0,0.049735703988467085,Ligera (5–15 mm),9.280653427249304
0023125170,15212,COPER,BOYACÁ,5.452461072,-74.05996578,0.1,0.1,5,1,0.10256410256410256,Muy ligera (< 5 mm),5.0
0023125170,25653,SAN CAYETANO,CUNDINAMARCA,5.314600423,-74.07232077,0.1,0.1,5,1,0.10256410256410256,Muy ligera (< 5 mm),5.0
0023127060,68190,CIMITARRA,SANTANDER,6.40972961,-74.17030427,0.0,0.0,3,0,0.034782608695652174,Sin lluvia (0 mm),5.0
0023145501,68235,EL CARMEN DE CHUCURÍ,SANTANDER,6.664260002,-73.56475288,0.10000000000000002,0.1,3,1,0.08797653958944282,Muy ligera (< 5 mm),5.0
0023147020,5893,YONDÓ,ANTIOQUIA,6.925159318,-74.15824041,22.8,12.4,2,1,0.06017191977077364,Moderada (15–30 mm),12.251575363817604
0023147020,68573,PUERTO PARRA,SANTANDER,6.685278856,-73.95761256,22.8,12.4,2,1,0.06017191977077364,Moderada (15–30 mm),12.251575363817604
0023155030,68081,BARRANCABERMEJA,SANTANDER,7.054074558,-73.78211646,9.7,2.5,3,1,0.07859078590785908,Ligera (5–15 mm),8.340047711413785
0023175020,5604,REMEDIOS,ANTIOQUIA,6.997267375,-74.55865652,0.0,0.0,2,1,0.05714285714285714,Sin lluvia (0 mm),5.0
0023175020,5858,VEGACHÍ,ANTIOQUIA,6.836535122,-74.7540302,0.0,0.0,2,1,0.05714285714285714,Sin lluvia (0 mm),5.0
0023180070,68615,RIONEGRO,SANTANDER,7.474226085,-73.37246417,0.0,0.0,2,0,0.04354354354354354,Sin lluvia (0 mm),5.0
0023180070,68655,SABANA DE TORRES,SANTANDER,7.4065422,-73.57131807,0.0,0.0,2,0,0.04354354354354354,Sin lluvia (0 mm),5.0
0023190130,68169,CHARTA,SANTANDER,7.282973001,-72.97829057,0.4,0.2,5,1,0.06666666666666667,Muy ligera (< 5 mm),5.0
0023190130,68820,TONA,SANTANDER,7.170891099,-72.93970443,0.4,0.2,5,1,0.06666666666666667,Muy ligera (< 5 mm),5.0
0023190440,68406,LEBRIJA,SANTANDER,7.204060063,-73.29138097,17.1,6.3,1,1,0.07874015748031496,Moderada (15–30 mm),10.763896282711055
0023190700,68547,PIEDECUESTA,SANTANDER,6.97082104,-73.01481196,0.6000000000000001,0.2,4,1,0.07520891364902507,Muy ligera (< 5 mm),5.0
0023190700,68705,SANTA BÁRBARA,SANTANDER,6.988084711,-72.89608933,0.6000000000000001,0.2,4,1,0.07520891364902507,Muy ligera (< 5 mm),5.0
0023195040,68001,BUCARAMANGA,SANTANDER,7.155833544,-73.11156997,0.1,0.1,1,0,0.051829268292682924,Muy ligera (< 5 mm),5.0
0023195110,68307,GIRÓN,SANTANDER,6.976734127,-73.205267,1.0,0.2,5,0,0.05042016806722689,Muy ligera (< 5 mm),5.0
0023195200,68255,EL PLAYÓN,SANTANDER,7.524284721,-73.18158192,0.1,0.1,4,1,0.06688963210702341,Muy ligera (< 5 mm),5.0
0023195200,68444,MATANZA,SANTANDER,7.348778319,-73.05438997,0.1,0.1,4,1,0.06688963210702341,Muy ligera (< 5 mm),5.0
0023195200,68780,SURATÁ,SANTANDER,7.475402063,-72.98779966,0.1,0.1,4,1,0.06688963210702341,Muy ligera (< 5 mm),5.0
0023195240,20011,AGUACHICA,CESAR,8.248735219,-73.6227405,0.0,0.0,4,1,0.05581395348837209,Sin lluvia (0 mm),5.0
0023195240,20770,SAN MARTÍN,CESAR,7.937788454,-73.54436312,0.0,0.0,4,1,0.05581395348837209,Sin lluvia (0 mm),5.0
0023197690,68418,LOS SANTOS,SANTANDER,6.812162934,-73.10785086,3.1,0.9,4,0,0.03299152920196166,Muy ligera (< 5 mm),5.0
0023205020,13670,SAN PABLO,BOLÍVAR,7.507922612,-74.10356977000001,0.0,0.0,2,1,0.05730659025787966,Sin lluvia (0 mm),5.0
0023205020,13688,SANTA ROSA DEL SUR,BOLÍVAR,7.772519173,-74.26272843,0.0,0.0,2,1,0.05730659025787966,Sin lluvia (0 mm),5.0
0023205020,68575,PUERTO WILCHES,SANTANDER,7.398198257,-73.8354696,0.0,0.0,2,1,0.05730659025787966,Sin lluvia (0 mm),5.0
0023217080,13042,ARENAL,BOLÍVAR,8.362996158,-74.10301905,0.0,0.0,4,0,0.03513394817742644,Sin lluvia (0 mm),5.0
0023217080,13473,MORALES,BOLÍVAR,8.253700061,-73.9713459,0.0,0.0,4,0,0.03513394817742644,Sin lluvia (0 mm),5.0
0023217080,13490,NOROSÍ,BOLÍVAR,8.50613476,-74.11588912,0.0,0.0,4,0,0.03513394817742644,Sin lluvia (0 mm),5.0
0023217080,13600,RÍO VIEJO,BOLÍVAR,8.559982465,-73.90298668,0.0,0.0,4,0,0.03513394817742644,Sin lluvia (0 mm),5.0
0023217080,20295,GAMARRA,CESAR,8.337726622,-73.70649199,0.0,0.0,4,0,0.03513394817742644,Sin lluvia (0 mm),5.0
0023217080,20383,LA GLORIA,CESAR,8.588002247,-73.61602384,0.0,0.0,4,0,0.03513394817742644,Sin lluvia (0 mm),5.0
0024015110,25781,SUTATAUSA,CUNDINAMARCA,5.242909347,-73.85540343,23.0,12.3,4,1,0.07608695652173914,Moderada (15–30 mm),12.299820709838338
0024015110,25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,5.316080652,-73.82010566,23.0,12.3,4,1,0.07608695652173914,Moderada (15–30 mm),12.299820709838338
0024015300,15407,VILLA DE LEYVA,BOYACÁ,5.665762424,-73.514948,0.0,0.0,4,1,0.060836501901140684,Sin lluvia (0 mm),5.0
0024015300,15638,SÁCHICA,BOYACÁ,5.573464882,-73.543102,0.0,0.0,4,1,0.060836501901140684,Sin lluvia (0 mm),5.0
0024015380,25154,CARMEN DE CARUPA,CUNDINAMARCA,5.338856556,-73.92614817,10.8,4.2,4,1,0.05668016194331984,Ligera (5–15 mm),8.753101100153083
0024015509,15051,ARCABUCO,BOYACÁ,5.73526424,-73.42793109,11.4,4.5,3,1,0.1457142857142857,Ligera (5–15 mm),8.968678121482588
0024015510,68209,CONFINES,SANTANDER,6.342314443,-73.25014013,0.7,0.7,4,1,0.12571428571428572,Muy ligera (< 5 mm),5.0
0024015510,68524,PALMAS DEL SOCORRO,SANTANDER,6.391750107,-73.28273174,0.7,0.7,4,1,0.12571428571428572,Muy ligera (< 5 mm),5.0
0024015511,68770,SUAITA,SANTANDER,6.101499739,-73.36225795,17.4,10.8,2,1,0.06017191977077364,Moderada (15–30 mm),10.848468104220569
0024015512,15185,CHITARAQUE,BOYACÁ,5.984394625,-73.42582375,0.7000000000000001,0.4,2,0,0.02040816326530612,Muy ligera (< 5 mm),5.0
0024015512,68298,GÁMBITA,SANTANDER,5.924383558,-73.31939934,0.7000000000000001,0.4,2,0,0.02040816326530612,Muy ligera (< 5 mm),5.0
0024015514,68211,CONTRATACIÓN,SANTANDER,6.303116611,-73.50211527,21.6,10.4,2,1,0.06,Moderada (15–30 mm),11.957088474250298
0024015514,68245,EL GUACAMAYO,SANTANDER,6.236115743,-73.4977605,21.6,10.4,2,1,0.06,Moderada (15–30 mm),11.957088474250298
0024015514,68320,GUADALUPE,SANTANDER,6.233278248,-73.40977445,21.6,10.4,2,1,0.06,Moderada (15–30 mm),11.957088474250298
0024015515,68500,OIBA,SANTANDER,6.225596216,-73.27961515,3.1,1.3,2,0,0.05142857142857143,Muy ligera (< 5 mm),5.0
0024015517,68176,CHIMA,SANTANDER,6.361627641,-73.40172144,8.0,3.5,2,1,0.06515580736543909,Ligera (5–15 mm),7.647363763915573
0024015517,68322,GUAPOTÁ,SANTANDER,6.319299865,-73.33115275,8.0,3.5,2,1,0.06515580736543909,Ligera (5–15 mm),7.647363763915573
0024015517,68720,SANTA HELENA DEL OPÓN,SANTANDER,6.40890734,-73.58206609,8.0,3.5,2,1,0.06515580736543909,Ligera (5–15 mm),7.647363763915573
0024015518,15131,CALDAS,BOYACÁ,5.575990669,-73.88057508,0.0,0.0,2,1,0.05714285714285714,Sin lluvia (0 mm),5.0
0024015518,15176,CHIQUINQUIRÁ,BOYACÁ,5.622488024,-73.80424531,0.0,0.0,2,1,0.05714285714285714,Sin lluvia (0 mm),5.0
0024015518,15676,SAN MIGUEL DE SEMA,BOYACÁ,5.532326922,-73.74715898,0.0,0.0,2,1,0.05714285714285714,Sin lluvia (0 mm),5.0
0024015518,25288,FÚQUENE,CUNDINAMARCA,5.416288902,-73.77059829,0.0,0.0,2,1,0.05714285714285714,Sin lluvia (0 mm),5.0
0024015518,25745,SIMIJACA,CUNDINAMARCA,5.509773128,-73.84519164,0.0,0.0,2,1,0.05714285714285714,Sin lluvia (0 mm),5.0
0024015518,25779,SUSA,CUNDINAMARCA,5.440092358,-73.82392529,0.0,0.0,2,1,0.05714285714285714,Sin lluvia (0 mm),5.0
0024017590,68324,GUAVATÁ,SANTANDER,5.944894844,-73.72173671,0.0,0.0,5,1,0.13043478260869565,Sin lluvia (0 mm),5.0
0024017590,68572,PUENTE NACIONAL,SANTANDER,5.831129906,-73.67841815,0.0,0.0,5,1,0.13043478260869565,Sin lluvia (0 mm),5.0
0024017590,68861,VÉLEZ,SANTANDER,6.00741043,-73.69057256,0.0,0.0,5,1,0.13043478260869565,Sin lluvia (0 mm),5.0
0024017600,15469,MONIQUIRÁ,BOYACÁ,5.863370485,-73.55852538,26.8,14.0,3,1,0.07917888563049853,Moderada (15–30 mm),13.175949208928117
0024017600,15664,SAN JOSÉ DE PARE,BOYACÁ,5.994154088,-73.54386522,26.8,14.0,3,1,0.07917888563049853,Moderada (15–30 mm),13.175949208928117
0024017600,15816,TOGÜÍ,BOYACÁ,5.921830062,-73.48921806,26.8,14.0,3,1,0.07917888563049853,Moderada (15–30 mm),13.175949208928117
0024017600,68077,BARBOSA,SANTANDER,5.955617327,-73.62345229,26.8,14.0,3,1,0.07917888563049853,Moderada (15–30 mm),13.175949208928117
0024017640,68745,SIMACOTA,SANTANDER,6.494231551,-73.45910992,7.2,2.4,5,1,0.08361204013377926,Ligera (5–15 mm),7.29324626233724
0024017640,68755,SOCORRO,SANTANDER,6.462088241,-73.24436001,7.2,2.4,5,1,0.08361204013377926,Ligera (5–15 mm),7.29324626233724
0024017707,15686,SANTANA,BOYACÁ,6.057614971,-73.48974828,0.0,0.0,2,0,0.0,Sin lluvia (0 mm),5.0
0024017707,68013,AGUADA,SANTANDER,6.182208476,-73.53038541,0.0,0.0,2,0,0.0,Sin lluvia (0 mm),5.0
0024017707,68179,CHIPATÁ,SANTANDER,6.067944658,-73.63239132,0.0,0.0,2,0,0.0,Sin lluvia (0 mm),5.0
0024017707,68327,GÜEPSA,SANTANDER,6.04656148,-73.57847854,0.0,0.0,2,0,0.0,Sin lluvia (0 mm),5.0
0024017707,68397,LA PAZ,SANTANDER,6.21737437,-73.62977195,0.0,0.0,2,0,0.0,Sin lluvia (0 mm),5.0
0024017707,68673,SAN BENITO,SANTANDER,6.076525355,-73.55295302,0.0,0.0,2,0,0.0,Sin lluvia (0 mm),5.0
